Timestamp,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2025-02-26T22:00:00Z,2.03,103.7,40.5,0.10590000000000001,17.2,228.0,117.0,84.0,39.9,22.9,116.0,0.9
2025-02-26T22:15:00Z,1.29,49.1,53.5,0.0684,15.2,,117.0,82.0,39.9,23.4,186.0,0.8
2025-02-26T22:30:00Z,1.31,49.6,46.2,0.0649,19.3,178.0,90.0,79.0,38.5,23.6,211.0,0.6
2025-02-26T22:45:00Z,0.85,29.2,43.1,0.0466,14.7,178.0,90.0,76.0,36.7,23.9,134.0,1.2
2025-02-26T23:00:00Z,0.58,13.1,45.0,0.0346,12.8,178.0,90.0,70.0,31.5,24.8,239.0,0.6
2025-02-26T23:15:00Z,0.69,20.9,57.2,0.0474,12.8,,90.0,71.0,30.2,24.6,136.0,0.8
2025-02-26T23:30:00Z,0.71,26.2,59.6,0.053,14.9,113.0,61.0,71.0,33.2,24.6,218.0,1.4
2025-02-26T23:45:00Z,0.57,8.0,54.5,0.0355,14.5,113.0,61.0,71.0,33.7,24.1,207.0,0.7
2025-02-27T00:00:00Z,0.46,8.4,51.0,0.034,13.7,113.0,61.0,71.0,31.2,23.9,209.0,0.5
2025-02-27T00:15:00Z,0.48,14.9,46.1,0.0366,13.6,,61.0,73.0,31.9,23.5,252.0,0.4
2025-02-27T00:30:00Z,0.74,22.8,55.4,0.048,14.2,110.0,55.0,74.0,33.1,23.5,144.0,0.9
2025-02-27T00:45:00Z,0.8,27.1,53.3,0.0503,13.0,110.0,55.0,73.0,33.7,23.8,183.0,0.8
2025-02-27T01:00:00Z,0.98,36.2,54.7,0.0585,14.3,110.0,55.0,74.0,34.4,23.9,208.0,1.2
2025-02-27T01:15:00Z,1.16,47.1,56.2,0.0682,13.2,,55.0,75.0,37.0,23.7,205.0,0.8
2025-02-27T01:30:00Z,1.35,53.5,56.5,0.0735,14.0,189.0,83.0,76.0,39.1,23.6,163.0,0.6
2025-02-27T01:45:00Z,1.53,50.5,50.9,0.0681,14.2,189.0,83.0,76.0,41.7,23.7,173.0,0.6
2025-02-27T02:00:00Z,1.72,57.5,47.6,0.072,15.7,189.0,83.0,77.0,43.9,23.6,181.0,0.3
2025-02-27T02:15:00Z,1.87,61.1,47.7,0.0751,15.6,,83.0,78.0,46.0,23.4,204.0,0.6
2025-02-27T02:30:00Z,1.87,48.6,54.6,0.0685,15.1,326.0,164.0,78.0,48.0,23.5,223.0,1.3
2025-02-27T02:45:00Z,1.12,18.1,43.4,0.0378,19.2,326.0,164.0,76.0,44.8,23.6,222.0,1.5
2025-02-27T03:00:00Z,0.78,10.7,32.0,0.0257,17.8,326.0,164.0,74.0,41.9,23.6,248.0,1.1
2025-02-27T03:15:00Z,0.6,2.3,34.6,0.020300000000000002,14.8,,164.0,73.0,39.6,23.8,188.0,1.0
2025-02-27T03:30:00Z,0.56,3.9,36.3,0.0225,15.1,217.0,103.0,71.0,37.6,24.0,188.0,1.1
2025-02-27T03:45:00Z,0.56,6.6,38.5,0.0258,16.5,217.0,103.0,70.0,37.3,23.9,179.0,1.2
2025-02-27T04:00:00Z,0.55,11.0,40.2,0.0303,16.6,217.0,103.0,71.0,37.4,23.9,170.0,0.8
2025-02-27T04:15:00Z,0.45,11.1,34.7,0.0275,15.4,,103.0,72.0,37.0,23.9,189.0,1.1
2025-02-27T04:30:00Z,0.54,5.3,37.3,0.0242,15.9,157.0,75.0,72.0,37.3,23.8,179.0,1.3
2025-02-27T04:45:00Z,0.47,4.4,32.2,0.0207,13.5,157.0,75.0,74.0,36.4,23.5,185.0,1.0
2025-02-27T05:00:00Z,0.48,11.4,36.2,0.0285,15.1,157.0,75.0,76.0,33.4,23.3,209.0,1.1
2025-02-27T05:30:00Z,0.31,5.5,32.3,0.0217,16.1,113.0,50.0,71.0,34.7,23.9,187.0,1.4
2025-02-27T05:45:00Z,0.24,6.7,29.7,0.0213,13.6,113.0,50.0,66.0,32.3,24.6,199.0,1.5
2025-02-27T06:00:00Z,0.18,8.1,31.6,0.023399999999999997,15.0,113.0,50.0,64.0,33.0,24.9,156.0,1.5
2025-02-27T06:15:00Z,0.11,2.7,32.7,0.019600000000000003,15.6,,50.0,65.0,32.0,24.9,199.0,1.1
2025-02-27T06:30:00Z,0.17,8.0,22.8,0.018699999999999998,13.7,89.0,25.0,64.0,32.1,25.3,133.0,1.6
2025-02-27T06:45:00Z,0.1,3.8,28.7,0.0184,13.8,89.0,25.0,60.0,30.7,26.2,97.0,2.4
2025-02-27T07:00:00Z,0.1,11.6,33.3,0.027100000000000003,12.6,89.0,25.0,60.0,32.4,26.1,142.0,2.0
2025-02-27T07:15:00Z,0.07,10.4,38.3,0.0288,13.3,,25.0,58.0,33.5,26.7,135.0,1.4
2025-02-27T07:30:00Z,0.26,10.6,36.6,0.0281,14.0,59.0,17.0,57.0,36.3,27.1,207.0,1.2
2025-02-27T07:45:00Z,0.17,3.1,42.9,0.0254,14.9,59.0,17.0,57.0,36.0,27.1,175.0,1.1
2025-02-27T08:00:00Z,0.25,9.1,32.8,0.0248,14.2,59.0,17.0,57.0,37.0,27.6,170.0,1.9
2025-02-27T08:15:00Z,0.15,2.9,31.7,0.0192,13.1,,17.0,58.0,39.0,26.9,97.0,2.4
2025-02-27T08:30:00Z,0.3,7.5,38.2,0.0264,14.8,99.0,44.0,60.0,37.8,26.9,138.0,1.7
2025-02-27T08:45:00Z,0.26,9.4,26.0,0.0214,14.2,99.0,44.0,58.0,36.7,27.4,131.0,2.1
2025-02-27T09:00:00Z,0.27,9.5,26.0,0.0216,15.2,99.0,44.0,59.0,36.4,27.0,173.0,1.5
2025-02-27T09:15:00Z,0.25,3.8,35.0,0.0217,14.2,,44.0,59.0,36.9,27.1,188.0,1.2
2025-02-27T09:30:00Z,0.19,4.9,30.5,0.0202,14.6,122.0,42.0,60.0,36.2,26.8,203.0,1.3
2025-02-27T09:45:00Z,0.11,8.4,19.2,0.0171,14.6,122.0,42.0,60.0,34.1,26.5,191.0,1.2
2025-02-27T10:00:00Z,0.15,5.1,29.3,0.0197,14.2,122.0,42.0,61.0,35.3,26.2,178.0,1.4
2025-02-27T10:15:00Z,0.11,8.5,27.4,0.0215,14.7,,42.0,61.0,34.0,26.0,176.0,1.2
2025-02-27T10:30:00Z,0.27,7.3,26.0,0.0198,14.1,100.0,33.0,62.0,34.1,25.6,188.0,0.9
2025-02-27T10:45:00Z,0.17,7.4,30.1,0.022,15.7,100.0,33.0,62.0,32.3,25.3,108.0,2.3
2025-02-27T11:00:00Z,0.15,6.3,20.9,0.016300000000000002,14.3,100.0,33.0,60.0,30.7,25.2,113.0,1.7
2025-02-27T11:15:00Z,0.13,1.7,25.5,0.015,16.2,,33.0,60.0,31.1,25.3,95.0,2.5
2025-02-27T11:30:00Z,0.19,6.8,29.6,0.0213,14.1,101.0,34.0,60.0,34.1,25.2,149.0,1.4
2025-02-27T11:45:00Z,0.23,9.0,24.6,0.020399999999999998,15.0,101.0,34.0,60.0,33.4,25.1,152.0,1.3
2025-02-27T12:00:00Z,0.21,9.1,26.7,0.0216,13.8,101.0,34.0,59.0,31.5,24.9,162.0,1.7
2025-02-27T12:15:00Z,0.22,,37.0,0.0178,14.2,,34.0,59.0,29.7,24.8,140.0,1.4
2025-02-27T12:30:00Z,0.22,8.4,31.1,0.023399999999999997,14.2,99.0,22.0,60.0,30.5,24.7,107.0,1.1
2025-02-27T12:45:00Z,0.33,8.0,46.7,0.0314,13.8,99.0,22.0,61.0,28.1,24.5,122.0,1.4
2025-02-27T13:00:00Z,0.38,7.5,45.3,0.030199999999999998,15.1,99.0,22.0,62.0,29.3,24.3,148.0,1.0
2025-02-27T13:15:00Z,0.42,9.9,40.9,0.0298,14.8,,22.0,63.0,31.8,24.2,88.0,1.6
2025-02-27T13:30:00Z,0.38,9.9,38.6,0.0285,13.3,118.0,33.0,64.0,31.8,24.1,113.0,1.6
2025-02-27T13:45:00Z,0.54,11.2,40.9,0.030899999999999997,13.8,118.0,33.0,64.0,32.1,24.0,149.0,1.1
2025-02-27T14:00:00Z,0.45,9.6,38.4,0.028300000000000002,15.2,118.0,33.0,66.0,31.8,23.8,176.0,0.4
2025-02-27T14:15:00Z,0.71,14.8,39.9,0.033299999999999996,14.1,,33.0,68.0,31.9,23.5,113.0,0.3
2025-02-27T14:30:00Z,0.7,19.1,46.3,0.040100000000000004,14.0,124.0,50.0,68.0,32.2,23.4,118.0,0.6
2025-02-27T14:45:00Z,0.87,23.3,35.9,0.038,13.9,124.0,50.0,69.0,34.1,23.5,170.0,0.4
2025-02-27T15:00:00Z,1.05,30.0,36.5,0.0438,12.4,124.0,50.0,70.0,34.3,23.0,213.0,0.3
2025-02-27T15:15:00Z,1.29,38.3,42.3,0.0536,13.0,,50.0,72.0,34.3,22.5,193.0,0.3
2025-02-27T15:30:00Z,1.12,34.9,41.3,0.0504,14.6,168.0,57.0,74.0,34.7,22.2,202.0,0.3
2025-02-27T15:45:00Z,1.1,34.0,40.4,0.049100000000000005,14.3,168.0,57.0,74.0,35.2,21.9,200.0,0.3
2025-02-27T16:00:00Z,0.96,30.3,35.5,0.0435,13.9,168.0,57.0,75.0,34.6,21.8,201.0,0.3
2025-02-27T16:15:00Z,1.05,34.1,42.8,0.0505,14.1,,57.0,74.0,34.8,22.1,208.0,0.3
2025-02-27T16:30:00Z,1.05,32.5,39.0,0.0471,14.2,136.0,52.0,74.0,36.4,22.3,121.0,0.5
2025-02-27T17:15:00Z,0.81,21.7,39.8,0.038799999999999994,13.9,,52.0,72.0,36.2,22.5,144.0,0.9
2025-02-27T17:30:00Z,0.66,18.6,39.2,0.036,14.4,149.0,66.0,73.0,35.6,22.3,165.0,0.7
2025-02-27T17:45:00Z,0.42,8.8,32.8,0.0246,15.1,149.0,66.0,72.0,34.4,22.3,113.0,1.5
2025-02-27T18:00:00Z,0.42,4.2,36.1,0.022699999999999998,14.5,149.0,66.0,72.0,34.2,22.3,226.0,0.8
2025-02-27T18:15:00Z,0.37,13.3,35.2,0.0296,13.9,,66.0,72.0,34.0,22.3,151.0,0.7
2025-02-27T19:15:00Z,0.45,11.8,29.8,0.0255,14.3,,56.0,72.0,33.5,22.2,94.0,2.6
2025-02-27T19:30:00Z,0.44,3.6,32.5,0.020300000000000002,15.2,150.0,85.0,71.0,33.3,22.3,218.0,1.2
2025-02-27T19:45:00Z,0.26,0.5,22.7,0.0124,,150.0,85.0,68.0,33.0,22.8,120.0,2.2
2025-02-27T20:00:00Z,0.19,6.4,18.6,0.0152,,150.0,85.0,67.0,32.6,22.9,213.0,1.1
2025-02-27T20:15:00Z,0.31,3.5,17.1,0.0119,14.2,,85.0,68.0,33.2,22.7,215.0,0.4
2025-02-27T20:30:00Z,0.32,6.0,16.3,0.0135,15.2,103.0,50.0,69.0,32.6,22.6,87.0,0.5
2025-02-27T20:45:00Z,,,,,15.2,103.0,50.0,70.0,,22.5,152.0,0.5
2025-02-27T21:00:00Z,,,,,13.5,103.0,50.0,70.0,,22.4,169.0,0.6
2025-02-27T21:15:00Z,3.97,6.9,22.5,0.0176,14.6,,50.0,71.0,30.8,22.4,167.0,0.3
2025-02-27T21:30:00Z,3.97,10.9,16.9,0.0178,15.2,105.0,57.0,72.0,31.6,22.0,115.0,0.3
2025-02-27T21:45:00Z,3.96,6.9,23.0,0.0179,14.1,105.0,57.0,72.0,31.0,22.2,67.0,0.7
2025-02-27T22:00:00Z,4.02,4.4,19.2,0.013800000000000002,15.2,105.0,57.0,71.0,32.4,22.4,106.0,0.8
2025-02-27T22:15:00Z,3.92,12.8,15.5,0.018699999999999998,14.8,,57.0,71.0,32.6,22.3,104.0,0.7
2025-02-27T22:30:00Z,3.98,2.7,21.3,0.0135,15.3,100.0,48.0,71.0,32.3,22.2,93.0,1.2
2025-02-27T22:45:00Z,3.88,5.0,20.1,0.0147,12.2,100.0,48.0,71.0,31.7,22.2,104.0,1.5
2025-02-27T23:00:00Z,3.76,6.8,20.1,0.0162,11.7,100.0,48.0,71.0,30.0,22.0,119.0,1.4
2025-02-27T23:15:00Z,3.81,9.9,21.7,0.019600000000000003,13.2,,48.0,72.0,28.2,21.9,93.0,1.8
2025-02-27T23:30:00Z,3.8,2.6,16.2,0.0107,13.9,62.0,41.0,72.0,28.3,21.9,124.0,1.3
2025-02-27T23:45:00Z,3.82,5.5,15.2,0.0125,13.4,62.0,41.0,72.0,28.3,21.7,120.0,1.4
2025-02-28T00:00:00Z,3.86,6.5,21.4,0.0167,14.2,62.0,41.0,73.0,29.0,21.4,99.0,1.4
2025-02-28T00:15:00Z,3.85,4.6,17.5,0.013099999999999999,13.3,,41.0,73.0,30.3,21.4,101.0,1.6
2025-02-28T00:30:00Z,3.94,11.6,17.5,0.0188,13.0,88.0,50.0,73.0,31.0,21.5,119.0,1.4
2025-02-28T00:45:00Z,3.89,9.0,18.4,0.0171,13.8,88.0,50.0,73.0,29.4,21.5,125.0,1.1
2025-02-28T01:00:00Z,3.89,8.7,19.2,0.0173,13.7,88.0,50.0,74.0,31.0,21.5,122.0,1.1
2025-02-28T01:15:00Z,3.95,5.4,20.5,0.015300000000000001,13.2,,50.0,74.0,30.9,21.6,163.0,1.3
2025-02-28T01:30:00Z,3.96,7.9,26.2,0.020399999999999998,13.7,101.0,56.0,74.0,32.2,21.7,113.0,1.5
2025-02-28T01:45:00Z,3.97,6.8,24.0,0.0183,13.8,101.0,56.0,74.0,31.4,21.6,166.0,1.2
2025-02-28T02:00:00Z,3.95,6.9,23.3,0.018,14.3,101.0,56.0,74.0,29.6,21.6,140.0,1.6
2025-02-28T02:15:00Z,4.03,12.3,22.5,0.0219,14.4,,56.0,74.0,29.9,21.7,154.0,1.7
2025-02-28T02:45:00Z,4.14,5.1,22.9,0.016399999999999998,14.2,118.0,56.0,72.0,30.0,22.2,179.0,1.1
2025-02-28T03:00:00Z,4.08,6.1,21.4,0.016300000000000002,15.2,118.0,56.0,72.0,32.3,22.3,117.0,2.0
2025-02-28T03:15:00Z,4.14,10.5,23.4,0.0209,14.7,,56.0,72.0,31.5,22.5,112.0,2.3
2025-02-28T03:30:00Z,4.01,10.6,22.3,0.0205,15.0,167.0,62.0,72.0,32.1,22.7,127.0,2.1
2025-02-28T03:45:00Z,4.03,6.5,24.3,0.0182,15.0,167.0,62.0,69.0,32.9,23.9,163.0,2.3
2025-02-28T04:00:00Z,3.94,3.5,25.0,0.0162,15.5,167.0,62.0,67.0,33.0,24.4,168.0,1.8
2025-02-28T04:15:00Z,3.9,8.9,17.0,0.0162,14.3,,62.0,68.0,30.7,24.0,182.0,1.0
2025-02-28T04:30:00Z,3.98,9.8,24.6,0.021,15.2,132.0,56.0,69.0,32.8,23.7,113.0,1.2
2025-02-28T04:45:00Z,3.97,3.9,26.8,0.0174,14.4,132.0,56.0,72.0,33.2,23.4,197.0,0.7
2025-02-28T05:00:00Z,4.03,3.3,24.2,0.0156,14.5,132.0,56.0,73.0,33.5,23.2,121.0,1.2
2025-02-28T05:15:00Z,4.05,6.4,26.1,0.019100000000000002,15.4,,56.0,74.0,34.0,23.3,132.0,1.1
2025-02-28T05:30:00Z,4.1,3.1,30.4,0.018600000000000002,14.7,127.0,56.0,73.0,33.6,23.7,116.0,1.2
2025-02-28T05:45:00Z,4.14,6.5,31.8,0.0222,15.6,127.0,56.0,73.0,34.0,23.8,172.0,2.2
2025-02-28T06:00:00Z,4.06,10.1,25.7,0.0219,14.9,127.0,56.0,71.0,33.3,24.3,164.0,2.8
2025-02-28T06:15:00Z,4.09,4.1,25.9,0.0171,16.2,,56.0,70.0,32.5,24.3,132.0,2.5
2025-02-28T06:30:00Z,3.89,3.2,22.5,0.0146,16.6,174.0,68.0,68.0,31.5,24.5,127.0,3.4
2025-02-28T06:45:00Z,3.92,3.5,31.1,0.019399999999999997,15.0,174.0,68.0,68.0,32.3,24.8,149.0,2.5
2025-02-28T07:15:00Z,3.89,6.4,20.6,0.0161,14.0,,68.0,66.0,31.2,25.5,174.0,2.0
2025-02-28T07:30:00Z,3.96,1.4,32.1,0.0182,16.0,132.0,50.0,65.0,31.4,26.0,142.0,1.9
2025-02-28T07:45:00Z,3.87,6.9,20.8,0.0167,16.1,132.0,50.0,63.0,30.6,27.1,158.0,1.8
2025-02-28T08:00:00Z,3.89,7.9,14.2,0.014,18.7,132.0,50.0,60.0,31.0,28.2,133.0,2.5
2025-02-28T08:15:00Z,3.77,2.5,15.0,0.01,19.6,,50.0,60.0,32.8,28.7,198.0,1.8
2025-02-28T08:30:00Z,3.87,2.7,14.5,0.0099,22.3,136.0,56.0,59.0,34.9,28.8,147.0,2.1
2025-02-28T08:45:00Z,3.95,10.1,14.3,0.0158,19.6,136.0,56.0,58.0,35.6,29.4,177.0,2.1
2025-02-28T09:00:00Z,3.86,7.8,11.0,0.0121,19.7,136.0,56.0,58.0,34.3,29.0,134.0,3.0
2025-02-28T09:15:00Z,3.85,,15.1,0.0062,20.1,,56.0,59.0,32.7,28.9,149.0,2.4
2025-02-28T09:30:00Z,3.82,2.6,8.6,0.0067,22.7,138.0,52.0,59.0,32.6,29.1,163.0,2.1
2025-02-28T09:45:00Z,,,,,25.0,138.0,52.0,60.0,,28.9,157.0,1.9
2025-02-28T10:00:00Z,5.15,39.0,,0.030100000000000002,24.1,138.0,52.0,60.0,26.0,28.8,170.0,2.1
2025-02-28T10:15:00Z,,,,,23.6,,52.0,61.0,,28.5,182.0,1.4
2025-02-28T10:30:00Z,2.92,14.0,19.3,0.0216,20.3,147.0,62.0,61.0,,28.7,173.0,1.5
2025-02-28T10:45:00Z,3.1,6.9,14.2,0.013099999999999999,18.7,147.0,62.0,63.0,31.3,28.2,161.0,1.7
2025-02-28T11:00:00Z,3.17,7.5,16.7,0.015,18.5,147.0,62.0,63.0,31.5,28.3,154.0,1.8
2025-02-28T11:15:00Z,3.03,4.0,12.8,0.01,,,62.0,64.0,30.3,28.1,154.0,1.5
2025-02-28T11:30:00Z,3.02,,17.3,0.0086,,139.0,59.0,64.0,31.1,28.1,163.0,1.2
2025-02-28T11:45:00Z,3.13,0.5,22.7,0.0124,19.4,139.0,59.0,66.0,32.2,27.5,140.0,1.4
2025-02-28T12:00:00Z,3.07,6.3,19.9,0.0158,17.2,139.0,59.0,68.0,32.3,26.7,140.0,1.1
2025-02-28T12:15:00Z,3.16,2.6,29.3,0.0177,18.4,,59.0,70.0,32.5,26.5,135.0,1.1
2025-02-28T12:30:00Z,3.16,6.1,26.8,0.0192,15.5,152.0,57.0,71.0,33.1,26.2,107.0,1.3
2025-02-28T12:45:00Z,3.23,8.0,34.7,0.025,16.5,152.0,57.0,72.0,33.4,25.9,110.0,1.0
2025-02-28T13:00:00Z,3.25,8.9,38.5,0.0277,15.1,152.0,57.0,74.0,32.9,25.5,161.0,0.9
2025-02-28T13:15:00Z,3.22,7.9,38.7,0.0269,15.4,,57.0,75.0,31.8,25.2,133.0,1.1
2025-02-28T13:30:00Z,3.1,4.2,38.6,0.023899999999999998,15.0,140.0,56.0,75.0,33.1,24.9,100.0,1.5
2025-02-28T13:45:00Z,3.1,12.0,41.0,0.0315,15.0,140.0,56.0,75.0,33.0,24.8,131.0,1.5
2025-02-28T14:00:00Z,3.19,7.6,34.2,0.024399999999999998,15.2,140.0,56.0,76.0,32.0,24.8,96.0,1.5
2025-02-28T14:15:00Z,3.1,2.9,37.4,0.0222,16.0,,56.0,76.0,31.2,24.8,166.0,1.5
2025-02-28T14:30:00Z,3.08,7.1,39.0,0.0265,14.0,121.0,53.0,80.0,32.4,24.3,129.0,1.3
2025-02-28T14:45:00Z,3.23,2.7,38.6,0.0228,16.2,121.0,53.0,83.0,32.9,23.7,95.0,1.3
2025-02-28T15:00:00Z,3.19,5.7,28.5,0.0198,13.4,121.0,53.0,84.0,31.1,23.5,160.0,0.8
2025-02-28T15:15:00Z,3.11,5.4,36.6,0.023899999999999998,5.6,,53.0,85.0,28.8,23.2,134.0,1.1
2025-02-28T15:30:00Z,3.26,5.1,44.0,0.0275,9.3,72.0,53.0,86.0,29.2,22.8,107.0,0.4
2025-02-28T15:45:00Z,3.34,14.1,34.8,0.03,12.3,72.0,53.0,87.0,31.3,22.7,173.0,0.4
2025-02-28T16:00:00Z,3.29,9.2,39.4,0.0285,12.9,72.0,53.0,87.0,31.1,22.6,154.0,0.7
2025-02-28T16:15:00Z,3.19,8.9,35.9,0.0263,13.9,,53.0,88.0,30.9,22.4,124.0,0.9
2025-02-28T16:30:00Z,3.17,6.9,33.5,0.023399999999999997,13.1,94.0,64.0,88.0,32.4,22.3,129.0,0.9
2025-02-28T16:45:00Z,3.21,8.9,29.0,0.022699999999999998,14.4,94.0,64.0,87.0,33.2,22.2,107.0,1.3
2025-02-28T17:00:00Z,3.03,12.6,31.6,0.027100000000000003,12.2,94.0,64.0,87.0,33.1,22.2,151.0,0.8
2025-02-28T17:15:00Z,3.11,11.6,34.4,0.027800000000000002,14.6,,64.0,87.0,33.8,22.1,192.0,0.4
2025-02-28T17:30:00Z,3.15,12.8,35.6,0.0294,11.7,92.0,62.0,87.0,31.2,22.0,182.0,0.3
2025-02-28T17:45:00Z,3.16,12.0,34.1,0.027899999999999998,14.0,92.0,62.0,87.0,31.6,21.8,109.0,0.8
2025-02-28T18:00:00Z,3.11,2.4,34.2,0.0201,13.1,92.0,62.0,87.0,31.6,21.7,174.0,0.6
2025-02-28T18:15:00Z,3.09,11.6,31.1,0.026,13.2,,62.0,87.0,31.2,21.6,154.0,0.5
2025-02-28T19:15:00Z,0.54,9.8,31.8,0.0249,13.0,,52.0,86.0,29.7,21.4,179.0,0.6
2025-02-28T19:30:00Z,0.58,11.4,35.1,0.027899999999999998,14.7,112.0,48.0,86.0,27.5,21.5,97.0,0.3
2025-02-28T19:45:00Z,0.6,11.6,27.2,0.023899999999999998,,112.0,48.0,86.0,28.6,21.4,186.0,0.4
2025-02-28T20:15:00Z,0.55,4.4,30.4,0.0198,12.6,,48.0,86.0,28.3,20.9,133.0,0.3
2025-02-28T20:30:00Z,0.58,5.4,32.2,0.0215,14.5,94.0,45.0,87.0,29.2,20.5,135.0,0.3
2025-02-28T20:45:00Z,,,,,14.9,94.0,45.0,88.0,,20.3,108.0,0.3
2025-02-28T21:00:00Z,,,,,16.7,94.0,45.0,88.0,,20.7,125.0,0.4
2025-02-28T21:15:00Z,0.58,21.2,33.5,0.035,11.1,,45.0,88.0,28.4,20.7,194.0,0.3
2025-02-28T21:30:00Z,0.57,36.0,40.4,0.0508,15.5,113.0,62.0,88.0,29.3,20.7,127.0,0.9
2025-02-28T21:45:00Z,0.57,28.0,37.5,0.0427,16.2,113.0,62.0,88.0,30.7,20.8,79.0,1.2
2025-02-28T22:00:00Z,0.68,26.1,27.6,0.0359,17.3,113.0,62.0,87.0,32.4,20.9,103.0,1.0
2025-02-28T22:15:00Z,0.58,29.8,27.2,0.038799999999999994,13.3,,62.0,87.0,32.4,20.9,96.0,1.4
2025-02-28T22:30:00Z,0.61,23.2,32.1,0.0359,14.8,116.0,64.0,86.0,30.7,20.8,130.0,1.1
2025-02-28T22:45:00Z,0.64,27.6,27.8,0.037200000000000004,15.9,116.0,64.0,86.0,31.3,20.7,112.0,2.1
2025-02-28T23:00:00Z,0.49,9.8,24.7,0.0211,13.5,116.0,64.0,86.0,28.8,20.6,107.0,1.8
2025-02-28T23:15:00Z,0.46,10.9,32.2,0.026,10.7,,64.0,85.0,27.6,20.5,109.0,1.9
2025-02-28T23:30:00Z,0.5,10.0,21.2,0.019399999999999997,13.7,75.0,56.0,85.0,29.2,20.5,138.0,1.3
2025-02-28T23:45:00Z,0.47,10.1,21.3,0.019600000000000003,13.9,75.0,56.0,84.0,28.7,20.5,120.0,2.3
2025-03-01T00:00:00Z,0.45,1.6,25.7,0.015,12.8,75.0,56.0,84.0,28.2,20.4,198.0,1.3
2025-03-01T00:15:00Z,0.44,14.2,17.1,0.0206,13.1,,56.0,86.0,28.6,20.2,221.0,0.3
2025-03-01T00:30:00Z,0.39,6.1,26.9,0.0192,14.9,74.0,47.0,87.0,29.1,20.0,160.0,1.0
2025-03-01T00:45:00Z,0.5,12.8,28.7,0.0256,12.6,74.0,47.0,88.0,28.6,19.9,213.0,1.1
2025-03-01T01:00:00Z,0.48,10.4,28.7,0.0237,12.3,74.0,47.0,89.0,28.4,19.8,231.0,0.5
2025-03-01T01:15:00Z,0.5,11.2,30.6,0.0254,12.8,,47.0,90.0,28.4,19.8,154.0,0.5
2025-03-01T01:30:00Z,0.62,28.5,31.2,0.039799999999999995,13.5,72.0,57.0,90.0,30.3,19.8,100.0,0.5
2025-03-01T01:45:00Z,0.66,17.7,29.6,0.030100000000000002,13.9,72.0,57.0,90.0,29.5,19.8,169.0,0.3
2025-03-01T02:00:00Z,0.72,18.6,24.7,0.0282,13.0,72.0,57.0,90.0,29.1,19.9,191.0,0.3
2025-03-01T02:15:00Z,0.56,28.9,17.6,0.0329,12.0,,57.0,91.0,28.7,20.0,95.0,0.3
2025-03-01T02:30:00Z,0.58,26.9,22.7,0.0339,13.7,68.0,45.0,91.0,29.2,20.4,162.0,0.3
2025-03-01T03:15:00Z,0.63,16.1,42.5,0.0357,14.3,,45.0,87.0,31.5,22.6,138.0,1.5
2025-03-01T03:30:00Z,0.65,11.8,37.6,0.0296,14.9,112.0,70.0,84.0,31.8,22.9,166.0,1.8
2025-03-01T03:45:00Z,0.52,16.5,28.7,0.0286,14.5,112.0,70.0,80.0,32.8,23.3,159.0,1.6
2025-03-01T04:00:00Z,0.5,16.2,27.8,0.028,14.9,112.0,70.0,76.0,33.4,24.2,127.0,2.5
2025-03-01T04:15:00Z,0.47,6.1,27.1,0.019399999999999997,15.1,,70.0,71.0,34.8,25.5,137.0,2.5
2025-03-01T04:30:00Z,0.44,11.0,29.0,0.024300000000000002,14.8,127.0,58.0,67.0,35.5,26.4,154.0,2.3
2025-03-01T04:45:00Z,0.45,4.3,23.3,0.0158,14.7,127.0,58.0,67.0,35.0,26.2,159.0,1.9
2025-03-01T05:00:00Z,0.5,11.4,23.1,0.0216,15.4,127.0,58.0,68.0,34.1,26.4,173.0,1.5
2025-03-01T05:15:00Z,0.53,3.4,30.1,0.0188,15.7,,58.0,65.0,34.6,27.1,122.0,2.3
2025-03-01T05:30:00Z,0.53,9.0,20.1,0.018,15.0,139.0,66.0,63.0,34.6,28.2,158.0,2.0
2025-03-01T05:45:00Z,0.5,10.5,22.7,0.0206,16.7,139.0,66.0,61.0,34.6,28.8,170.0,2.0
2025-03-01T06:00:00Z,0.61,4.0,30.5,0.0195,17.1,139.0,66.0,60.0,35.3,29.6,162.0,2.1
2025-03-01T06:15:00Z,0.47,11.3,12.9,0.016,16.7,,66.0,61.0,35.3,29.5,138.0,2.6
2025-03-01T06:30:00Z,0.53,7.8,20.3,0.0172,18.7,141.0,77.0,60.0,34.7,29.7,134.0,2.5
2025-03-01T06:45:00Z,0.49,0.5,23.1,0.0127,18.1,141.0,77.0,60.0,33.9,29.8,142.0,2.3
2025-03-01T07:00:00Z,0.47,4.0,20.1,0.014,16.1,141.0,77.0,60.0,32.5,30.0,156.0,2.2
2025-03-01T07:15:00Z,0.48,6.0,27.4,0.019399999999999997,6.8,,77.0,58.0,31.3,30.7,183.0,1.5
2025-03-01T07:30:00Z,0.45,10.2,21.8,0.019899999999999998,12.1,246.0,101.0,56.0,30.9,31.6,134.0,1.7
2025-03-01T07:45:00Z,0.54,6.6,29.1,0.0209,14.3,246.0,101.0,56.0,32.3,31.0,151.0,2.2
2025-03-01T08:00:00Z,0.48,7.9,17.6,0.0158,16.3,246.0,101.0,56.0,33.8,31.2,134.0,2.5
